Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
27812442,Animal Money,Michael Cisco,"Cisco, Michael",,"=""1621052125""","=""9781621052128""",0,4.01,Lazy Fascist Press,Paperback,780,2015,2015,,2020/08/15,to-read,to-read (#696),to-read,,,,0,,,0,,,,,
24452739,Poems 1999–2015,Keston Sutherland,"Sutherland, Keston",,"=""190758790X""","=""9781907587900""",4,4.82,Enitharmon Press,Hardcover,320,2015,2015,2020/08/13,2020/05/30,,,read,"Kindle didn't update my read status so here we are - phenomenal catalogue of a writer finding his voice, developing from the tutelage of Prynne (whose influence is easily felt early on) to a singular, erratic catechism of horror and redolence.",,,1,,,0,,,,,
7090199,The Collected Poems,Larry Eigner,"Eigner, Larry","Curtis Faville, Robert Greenier","=""0804750904""","=""9780804750905""",4,4.44,Stanford University Press,Hardcover,1868,2010,2010,2020/08/13,2020/03/31,,,read,"A staggering monolith of a collection easily boasting 1800+ pages, these poems will easily tire you out with the confined perspectives they offer - which is, arguably, the point, or much of it. I cannot understand for the life of me why the set is structured the way it is, however - the appendices really give further insight into the composition of Eigner's poems, in a way that the brief comments by the editor precluding each section absolutely do not. It's also a mammoth undertaking to read, so proceed with caution (maybe start with a sampling).",,,1,,,0,,,,,
36643819,Sundog,Scott       Walker,"Walker, Scott",,"=""0571328571""","=""9780571328574""",5,4.60,Faber  Faber,Hardcover,224,2018,,,2020/08/13,,,read,"A selective and well-represented curation of lyrics with thoughtful presentation, linking Walker in ways to poets like David UU and J.H. Prynne. It's hard to reckon that this book might well be considered the last testament to Scott Walker's legacy, considering thr Six Songs at the end (which suggest a ripe musicality that is now forever a promise impossible to reach).<br/><br/>It's also purely fun to see the same context supplied in the album liner notes reproduced here, as - in the guise of a book of poetry - there is added meaning, though not one easily supplied. It's well worth the hunt.",,,1,,,0,,,,,
1939172,Stockhausen Serves Imperialism,Cornelius Cardew,"Cardew, Cornelius",,"=""0901539295""","=""9780901539298""",3,3.29,Latimer New Dimensions,ebook,132,2004,1974,2020/08/12,2020/07/30,,,read,"Concise if lopsided criticism levied against (of course) Stockhausen, Cage, and later himself. If the content is a bit sparing, it does demonstrate a fierce acuity of political thought intersected within musical grounds, even if the latter is not fully expounded on.",,,1,,,0,,,,,
2199177,Graal flibuste,Robert Pinget,"Pinget, Robert",,"=""2707304905""","=""9782707304902""",3,4.24,Editions de Minuit,Paperback,237,1989,1955,,2019/12/06,,,read,Sir Gawain for the New Age,,,1,,,0,,,,,
48806793,The Hungry Girls and Other Stories,Patricia Eakins,"Eakins, Patricia",,"=""0578606267""","=""9780578606262""",0,4.27,Tough Poets Press,Paperback,170,2019,1989,,2020/07/24,to-read,to-read (#695),to-read,,,,0,,,0,,,,,
22089678,Globes: Spheres Volume II: Macrospherology,Peter Sloterdijk,"Sloterdijk, Peter",Wieland Hoban,"=""1584351608""","=""9781584351603""",0,4.42,Semiotext(e),Hardcover,1024,2014,1999,,2020/07/24,to-read,to-read (#694),to-read,,,,0,,,0,,,,,
46002,Critique of Cynical Reason,Peter Sloterdijk,"Sloterdijk, Peter",Michael Eldred,"=""0816615861""","=""9780816615865""",0,4.28,Univ Of Minnesota Press,Paperback,600,1988,1983,,2020/07/24,to-read,to-read (#693),to-read,,,,0,,,0,,,,,
48501706,A Forest Petrifies: Diamond Feedback,Félicia Atkinson,"Atkinson, Félicia",,"=""9782365820""","=""""",0,3.75,Shelter Press,Paperback,56,2019,,,2020/07/23,to-read,to-read (#692),to-read,,,,0,,,0,,,,,
5982908,Light as Air,Felix Hess,"Hess, Felix","Bernd Schulz, Rolf Julius","=""3933257654""","=""9783933257659""",0,4.67,Kehrer Verlag,Hardcover,128,2003,2003,,2020/07/23,to-read,to-read (#691),to-read,,,,0,,,0,,,,,
239293,"Simians, Cyborgs, and Women: The Reinvention of Nature",Donna J. Haraway,"Haraway, Donna J.",,"=""0415903874""","=""9780415903875""",0,4.13,Routledge,Paperback,287,1990,1990,,2020/07/13,to-read,to-read (#690),to-read,,,,0,,,0,,,,,
27843344,Poetical Works 1999-2015,Keston Sutherland,"Sutherland, Keston",,"=""""","=""""",4,4.00,Enitharmon Press,Kindle Edition,400,2015,,2020/07/13,2016/06/26,,,read,,,,1,,,0,,,,,
1141361,Fado Alexandrino,António Lobo Antunes,"Antunes, António Lobo",,"=""0802134211""","=""9780802134219""",0,4.15,Grove Press,Paperback,497,1995,1983,,2020/06/29,to-read,to-read (#689),to-read,,,,0,,,0,,,,,
210255,Against Nature (À Rebours),Joris-Karl Huysmans,"Huysmans, Joris-Karl","Robert Baldick, Patrick McGuinness","=""0140447636""","=""9780140447637""",0,3.85,Penguin,Paperback,242,2003,1884,,2020/06/28,to-read,to-read (#688),to-read,,,,0,,,0,,,,,
337432,Roberte Ce Soir and The Revocation of the Edict of Nantes,Pierre Klossowski,"Klossowski, Pierre","Austryn Wainhouse, Michael Perkins","=""156478309X""","=""9781564783097""",0,3.75,Dalkey Archive Press,Paperback,214,2002,1953,,2020/06/28,to-read,to-read (#687),to-read,,,,0,,,0,,,,,
337433,The Baphomet,Pierre Klossowski,"Klossowski, Pierre","Stephen Sartarelli, Sophie Hawkes","=""1568860560""","=""9781568860565""",0,3.74,Marsilio Publishers,Paperback,170,1998,1965,,2020/06/28,to-read,to-read (#686),to-read,,,,0,,,0,,,,,
33383209,Fetish Bones,Camae Ayewa,"Ayewa, Camae",,"=""0996005048""","=""9780996005043""",0,4.57,The Afrofuturist Affair/House of Future Sciences Books,Paperback,116,2016,,,2020/06/20,to-read,to-read (#685),to-read,,,,0,,,0,,,,,
323980,"El Filibusterismo (Noli Me Tangere, #2)",José Rizal,"Rizal, José","Soledad Lacson-Locsin, Raul L. Locsin","=""0824831322""","=""9780824831325""",0,4.22,University of Hawaii Press,Paperback,342,2007,1891,,2020/06/12,to-read,to-read (#684),to-read,,,,0,,,0,,,,,
50683,Uses of the Erotic: The Erotic as Power,Audre Lorde,"Lorde, Audre",,"=""1888553103""","=""9781888553109""",0,4.64,Kore Press,Paperback,16,2000,1978,,2020/06/09,to-read,to-read (#683),to-read,,,,0,,,0,,,,,
36355617,Your Silence Will Not Protect You: Essays and Poems,Audre Lorde,"Lorde, Audre","Sara Ahmed, Reni Eddo-Lodge","=""0995716226""","=""9780995716223""",0,4.66,Silver Press,Paperback,229,2017,2017,,2020/06/09,to-read,to-read (#682),to-read,,,,0,,,0,,,,,
50680,The Collected Poems of Audre Lorde,Audre Lorde,"Lorde, Audre",,"=""0393319725""","=""9780393319729""",0,4.39,W. W. Norton  Company,Paperback,489,2000,1997,,2020/06/09,to-read,to-read (#681),to-read,,,,0,,,0,,,,,
32951,Sister Outsider: Essays and Speeches,Audre Lorde,"Lorde, Audre",,"=""0895941414""","=""9780895941411""",0,4.54,Crossing Press,Paperback,190,1984,1984,,2020/06/09,to-read,to-read (#680),to-read,,,,0,,,0,,,,,
1661005,Spring Trances in the Control Emerald Night & Cenozoic Asylum,Christopher Dewdney,"Dewdney, Christopher",,"=""""","=""""",0,4.80,The Figures,Paperback,74,1982,1982,,2020/06/02,to-read,to-read (#679),to-read,,,,0,,,0,,,,,
1214958,Last Flesh: Life in the Transhuman Era,Christopher Dewdney,"Dewdney, Christopher",,"=""0006384722""","=""9780006384724""",0,3.14,HarperCollins Canada,Paperback,204,1998,1998,,2020/06/02,to-read,to-read (#678),to-read,,,,0,,,0,,,,,
3182861,Fovea Centralis,Christopher Dewdney,"Dewdney, Christopher",,"=""""","=""""",0,4.42,The Coach House Press,Paperback,94,1975,1975,,2020/06/02,to-read,to-read (#677),to-read,,,,0,,,0,,,,,
17209832,The Way of Liberation,Adyashanti,"Adyashanti, Adyashanti",,"=""""","=""""",0,4.43,,,,,2012,,2020/06/02,to-read,to-read (#676),to-read,,,,0,,,0,,,,,
17427312,The Farm,Wendell Berry,"Berry, Wendell",,"=""""","=""""",0,4.46,Larkspur Press,Hardcover,56,1996,1995,,2020/06/02,to-read,to-read (#675),to-read,,,,0,,,0,,,,,
9418182,"Treasury of the True Dharma Eye: Zen Master Dogen's Shobo Genzo, 2 Vols",Dōgen,"Dōgen, Dōgen",Kazuaki Tanahashi,"=""1590304748""","=""9781590304747""",0,4.61,Shambhala,Hardcover,1280,2011,1253,,2020/06/02,to-read,to-read (#674),to-read,,,,0,,,0,,,,,
36477128,press start to translate: This is what happens when you let a computer translate a video game?,Clyde Mandelin,"Mandelin, Clyde",,"=""""","=""9781945908866""",3,3.79,Fangamer,Paperback,,2017,,2020/06/01,2019/01/12,,,read,"Really more of a 3.5, but I'm fluctuating between giving this an out and out four stars because of the way the content is presented - though, at the same time, it's definitely done in a manner that demonstrates the topic at hand.<br/><br/>There is a lot of content to wade through here! Clyde Mandelin does an expert job of going through the thought process of the Google Translate algorithm / neural network, with some hypothesizing along the way to demonstrate how machine translations can interpret sentences and ideas that we, with context-enriched understanding, take for granted. Some of the content is a little too repetitive for my liking and could have been summarized a bit better in the final thoughts section, and the main comparative captures do feel like appendices rather than main content, but overall it's a wholly legible (if exhausting) demonstration of how and why machine translation isn't (yet) reliable, even 3 years from the original publication.",,,1,,,0,,,,,
779642,Mahu or The Material,Robert Pinget,"Pinget, Robert",,"=""1564783774""","=""9781564783776""",4,3.60,Dalkey Archive Press,Paperback,144,2005,1952,2020/05/31,2020/03/30,,,read,"A short, rhapsodic kind of work which spills out from the top and leaves you laughing at the end.<br/><br/>(What with the casual employment of racist tropes - I wish I didn't read this at this time, but it was short enough to pull out.)",,,1,,,0,,,,,
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",0,4.04,Crown Business,Hardcover,260,2014,2011,,2020/05/29,to-read,to-read (#673),to-read,,,,0,,,0,,,,,
34715294,The Collected Poems of Li He (Calligrams),Li He,"He, Li","Paul Rouzer, J.D. Frodsham","=""""","=""""",3,3.40,New York Review Books,Kindle Edition,400,2017,,2020/05/29,2017/05/15,,,read,"A well researched compilation of a badly behaved poet, but with the most absurd organization possible in terms of subtext and historical context. What it is to bathe in the milk of human sorrow!",,,1,,,0,,,,,
44025156,Cats of the Louvre (Musée du Louvre #14 & 15),Taiyo Matsumoto,"Matsumoto, Taiyo",Michael Arias,"=""1974707083""","=""9781974707089""",4,3.87,VIZ Media LLC,Hardcover,432,2019,2018,,2020/05/20,,,read,"Phenomenally careful and compact, with just perhaps a bit of cliché tucked in. It's a good tale of growing up.",,,1,,,0,,,,,
49181904,David Wojnarowicz: In the Shadow of Forward Motion,David Wojnarowicz,"Wojnarowicz, David",,"=""1732098689""","=""9781732098688""",4,4.44,Primary Information,Paperback,54,2020,,,2020/05/20,,,read,"Received from Primary Information. A wholly angry discourse of text and image wed together by socio-political charges, disease, negation, misgendering. Endlessly contemporary in the most horrifying and haunting ways - may we never lose the anger that sparks our daily revolutions.",,,1,,,0,,,,,
53357690,The Context,Alexandro Segade,"Segade, Alexandro",,"=""""","=""9781734489705""",2,3.20,Primary Information,Paperback,96,2020,,,2020/05/20,,,read,"What should work as an exploration of the psyche using superhero tropes is unfortunately made quite flat by the panel design and the line delivery, which forcefully feeds you the meaning inherent in each superhero / qualitator's vested costume over and over again.",,,1,,,0,,,,,
45842382,The Wolf Who Swallowed the Sun: A Jungian Fable of Family and Finance Across the Twentieth Century,Donald Newlove,"Newlove, Donald",,"=""0578512963""","=""9780578512969""",0,4.00,Tough Poets Press,Paperback,252,2019,,,2020/04/17,to-read,to-read (#672),to-read,,,,0,,,0,,,,,
578069,"Three More Novels: Vainglory, Inclinations, Caprice",Ronald Firbank,"Firbank, Ronald",,"=""081120975X""","=""9780811209755""",0,3.56,New Directions,Paperback,431,1986,1915,,2020/04/17,to-read,to-read (#671),to-read,,,,0,,,0,,,,,
40829164,The Bath Fugues,Brian Castro,"Castro, Brian",,"=""1999899628""","=""9781999899622""",0,3.43,Wundor Editions,Paperback,350,2019,2009,,2020/04/17,to-read,to-read (#670),to-read,,,,0,,,0,,,,,
101996,The Erasers,Alain Robbe-Grillet,"Robbe-Grillet, Alain",Richard Howard,"=""0802150861""","=""9780802150868""",0,3.80,Grove Press,Paperback,256,1994,1953,,2020/04/05,to-read,to-read (#669),to-read,,,,0,,,0,,,,,
49680935,Yotsuba! 14,Kiyohiko Azuma,"Azuma, Kiyohiko",,"=""""","=""9791133479962""",4,4.64,Crew,Paperback,,2018,2018,,2020/02/25,,,read,"I'm a sucker for the series, shut up",,,1,,,0,,,,,
2961853,Predators of the Adoration,Christopher Dewdney,"Dewdney, Christopher",,"=""0771027419""","=""9780771027413""",0,4.64,McClelland & Stewart,Paperback,,1983,1983,,2020/04/03,to-read,to-read (#668),to-read,,,,0,,,0,,,,,
2373840,Demon Pond,Christopher Dewdney,"Dewdney, Christopher",,"=""0771026935""","=""9780771026935""",0,4.11,McClelland & Stewart,Paperback,70,1994,1994,,2020/04/03,to-read,to-read (#667),to-read,,,,0,,,0,,,,,
1806153,"Yesterday, at the Hotel Clarendon",Nicole Brossard,"Brossard, Nicole",Susanne de Lotbinière-Harwood,"=""155245150X""","=""9781552451502""",0,3.90,Coach House Books,Hardcover,237,2005,2001,,2020/03/31,to-read,to-read (#666),to-read,,,,0,,,0,,,,,
36863702,Dust and Other Stories,Yi T'aejun,"T'aejun, Yi",,"=""0231185812""","=""9780231185813""",4,3.83,Columbia University Press,Paperback,304,2018,,2020/03/31,2020/03/30,,,read,"Absolutely brutal collection of stories with a sympathetic, if not necessarily effectual translation. The biographical notes are also quite welcome considering the history of this author.",,,1,,,0,,,,,
25909588,The Weight of Things,Marianne Fritz,"Fritz, Marianne",Adrian Nathan West,"=""0989760774""","=""9780989760775""",0,3.91,"Dorothy, a publishing project",Paperback,144,2015,1978,,2020/03/31,to-read,to-read (#665),to-read,,,,0,,,0,,,,,
1472542,Passacaglia,Robert Pinget,"Pinget, Robert",,"=""0873760921""","=""9780873760928""",0,3.69,Red Dust,Paperback,96,2002,1969,,2020/03/30,to-read,to-read (#664),to-read,,,,0,,,0,,,,,
18982581,The Blazing World,Margaret Cavendish,"Cavendish, Margaret",,"=""""","=""""",0,3.11,First Rate Publishers,Kindle Edition,94,2012,1666,,2020/03/30,to-read,to-read (#663),to-read,,,,0,,,0,,,,,
15715912,This Hermetic Legislature: A Homage to Bruno Schulz,Dan T. Ghetu,"Ghetu, Dan T.","D.P. Watt, George Berguño, Rhys Hughes, Karim Ghahwagi, Joel Lane, Mark Valentine, Oliver Smith, Charles Schneider, John  Howard, Dominy Clements, Adam S. Cantwell, Colin Insole, Mark Samuels, Reggie Oliver, Anna Taborska, Michael Cisco, R.B. Russell, Douglas    Thompson, Stephen J.  Clark","=""""","=""""",5,4.48,Ex Occidente Press,Hardcover,238,2012,2012,2020/03/26,2019/08/10,,,read,"A varied collection of tales, some a little more exhausting than others, but all tinged with a morose sense of magical realism. Thank you to Centipede Press for the sale of this book.",,,1,,,0,,,,,
40663829,El Sur,Adelaida García Morales,"Morales, Adelaida García",Thomas G. Deveny,"=""""","=""""",4,4.00,The Criterion Collection,Paperback,48,2018,1985,,2020/03/26,,,read,"Recounted with a precious banality that the best innocence perspectives often have; slight and precocious, but treasured all the same.",,,1,,,0,,,,,
33294669,Selected Poems of Thom Gunn,Thom Gunn,"Gunn, Thom",,"=""0571330061""","=""9780571330065""",0,4.34,Faber  Faber,ebook,,2017,,,2018/03/18,to-read,to-read (#546),to-read,,,,0,,,0,,,,,
539781,The Sorcerer's Apprentice,Hanns Heinz Ewers,"Ewers, Hanns Heinz",,"=""1417905808""","=""9781417905805""",0,3.99,Kessinger Publishing,Paperback,348,2005,1910,,2020/03/07,to-read,to-read (#662),to-read,,,,0,,,0,,,,,
6850074,Devoted,Alkistis Dimech,"Dimech, Alkistis",,"=""""","=""""",0,4.14,Scarlet Imprint,Hardcover,173,2008,2008,,2020/03/07,to-read,to-read (#661),to-read,,,,0,,,0,,,,,
18872757,Elegies and Requiems,Colin Insole,"Insole, Colin",,"=""""","=""""",0,4.59,Side Real Press,Hardcover,441,2013,2013,,2020/03/07,to-read,to-read (#660),to-read,,,,0,,,0,,,,,
37514022,Mouthpiece,Amy Nostbakken,"Nostbakken, Amy",Norah Sadava,"=""1552453685""","=""9781552453681""",5,4.05,Coach House Books,Paperback,80,2018,2017,2020/02/29,2020/02/28,,,read,"Finally, a play that actually knows how to SHOUT",,,1,,,0,,,,,
45359424,Tsunami from Solaris: Essays on Poetry,Aase Berg,"Berg, Aase","Johannes Göransson, Joyelle McSweeney","=""0900575832""","=""9780900575839""",4,4.79,Action Books,Paperback,32,2019,,,2020/02/29,,,read,"Incredible insight into a form of poetry as wound wreaking and wound supplicant; where the grief of a carved word is integral not into just how the poem heals but also how the poem heals irregularly. Slight concerns on the organization of this pamphlet (should it be as such?) might dampen the rating some, but the overwhelming power of a majority of these essays merits high recommendation.",,,1,,,0,,,,,
